source,translated,question,answer
"Ri q'axomal nub'än ri COVID-19","Coronavirus COVID-19 Síntomas",,
"","",,
"Ruchituy Tijonïk richin Paxil Kayala' Tijonïk pa ka'i' Ch'ab'äl pa ka'i' B'anob'äl","",,
"Dirección: Lisseth Amaya, FUDIPES Lengua de Señas Salvadoreña (LESSA): Cindy Blanco Grabación: Cindy Blanco Consultoría lingüística: Griselda Zeldón Asesoría Técnica: Sonia Shannon, SIL-GSLT Imagen de la portada: Ronald Escobar, © 2020 Ronald Escobar. CC BY-NC-ND 4.0. Imagen en la página 12: Elena Maria de Escobar, © 2020 FUDIPES. CC BY-NC-ND 4.0.","",,
"-","",,
"978-9929-794-28-3","",,
"¿Achike nub'än ri coronavirus chiqe?","",,
"Chaqi'j ojob'.","",,
"Man yatikïr ta najiq'aj awuxla'.","",,
"Yalan k'atän chawij.","",,
"Yalan katän chawij.","",,
"Nuya' k'atän chuqa' tew chawij.","",,
"Nq'axo' ri ach'akul.","",,
"Nq'axo' ri ajolom.","",,
"Nqa'xo' ri aqul.","",,
"Man jun chïk nasëq.","",,
"Man jun nawajo' natij.","",,
"Totojtob'enik","",,
"nuya' ütz qawa'in","",,
"nuya' k'atän chiqij","",,
"nuya' ütz qak'aslem","",,
"¿Achike yalan nub'än re coronavirus chawe'?","",,
"ruq'axomal aqul","",,
"nuya' akikotem","",,
"nuya' ütz asamaj","",,
"Re tzij k'o chupam re wuj re ja re wawe' xk'an wi. https://espanol.cdc.gov/coronavirus/2019-ncov/symptoms-testing/symptoms.html  (abril 2020)","",,
"Ri q'axomal nub'än ri COVID-19  Ruchituy Tijonïk richin Paxil Kayala' Tijonïk pa ka'i' Ch'ab'äl pa ka'i' B'anob'äl  Ri q'axomal nub'än ri COVID-19 Dirección: Lisseth Amaya, FUDIPES Lengua de Señas Salvadoreña (LESSA): Cindy Blanco Grabación: Cindy Blanco Consultoría lingüística: Griselda Zeldón Asesoría Técnica: Sonia Shannon, SIL-GSLT Imagen de la portada: Ronald Escobar, © 2020 Ronald Escobar. CC BY-NC-ND 4.0. Imagen en la página 12: Elena Maria de Escobar, © 2020 FUDIPES. CC BY-NC-ND 4.0. -   978-9929-794-28-3  ¿Achike nub'än ri coronavirus chiqe?  Chaqi'j ojob'.  Man yatikïr ta najiq'aj awuxla'.  Yalan k'atän chawij.  Yalan katän chawij.  Nuya' k'atän chuqa' tew chawij.  Nq'axo' ri ach'akul.  Nq'axo' ri ajolom.  Nqa'xo' ri aqul.  Man jun chïk nasëq.  Man jun nawajo' natij. Totojtob'enik ¿Achike nub'än ri coronavirus chiqe? nuya' ütz qawa'in nuya' k'atän chiqij nuya' ütz qak'aslem    Totojtob'enik ¿Achike yalan nub'än re coronavirus chawe'? ruq'axomal aqul nuya' akikotem nuya' ütz asamaj     Re tzij k'o chupam re wuj re ja re wawe' xk'an wi. https://espanol.cdc.gov/coronavirus/2019-ncov/symptoms-testing/symptoms.html  (abril 2020)  ","Coronavirus COVID-19 Síntomas    Coronavirus COVID-19 Síntomas                                               ",,
