source,translated,question,answer
"Дэйв, пёс, который беспокоится о коронавирусе","Dave the Dog is Worried about Coronavirus.",,
"","",,
"Молли Уоттс","",,
"Автор: Молли Уоттс Иллюстратор: Молли Уоттс","",,
"SIL LEAD","",,
"Дарья Давидовская SIL LEAD","",,
"Adapted from original: © 2019, Molly Watts. ","",,
"","",,
"Жила-была сова по имени Дотти, медсестра в пятнистой форме.","There was once an owl called Dotty. A nurse with a uniform all spotty.",,
"Она работает в больнице на холме,заботясь обо всех детях, которые болеют.","She works in the hospital up the hill. Looking after all the children who are ill.",,
"Рядом с Дотти живет собака по имени Дэйв. Дэйв каждое утро машет медсестре Дотти.","Near to Dotty lives a dog called Dave. Who every morning gives nurse Dotty a wave.",,
"Но сегодня утром Дэйв не улыбается, потому что его что-то серьёзно беспокоит.","But this morning Dave doesn't have his normal big grin, because there is something really worrying him.",,
"Повсюду ведутся разговоры о коронавирусе,и Дэйв был очень напуган, когда услышал о нем.","There has been talk about coronavirus everywhere, and hearing about it is giving Dave a big scare.",,
"Об этом вирусе говорят по телевизору, дома и в школе каждый день. Дэйв волнуется, а будет ли всё хорошо.","It is on the TV, at home and school every day, Dave is worried that everything won't be okay.",,
"Дэйв обеспокоен. Медсестра Дотти это замечает, поэтому она решает остановиться и поболтать.","Dave is anxious and nurse Dotty can see that, so she decides to stop for a chat.",,
"Ходит много разных и страшных слухов, поэтому медсестра Дотти хочет убедиться, что Дэйв знает правду.","There is lots of different and scary things being said, so nurse Dotty wants to make sure Dave knows the truth instead.",,
"Медсестра Дотти говорит Дэйву, что коронавирус — это болезнь, которой некоторые люди заразятся, но большинство людей не заболеет от нее серьезно.","Nurse Dotty tells Dave that coronavirus is an illness that some people will get, but that most people will not get really poorly from it.",,
"Для большинства —это простуда или грипп, которыми они могут заболеть, когда становится холодно. Но мы должны быть осторожны, чтобы защитить себя и тех, кто нездоров или старше.","For most it is like a cold or flu they might get when it's colder, but we should be careful to protect ourselves and those who are unwell or older.",,
"Дэйв спрашивает, есть ли кто-то кашляет, то это коронавирус? Медсестра Дотти отвечает, что кашель -это симптом, но это может быть и не коронавирус.","Dave asks if it's true that someone has it if they're coughing a lot, Nurse Dotty says coughing is a symptom but it might not be coronavirus that they have got.",,
"Из-за коронавируса у них может подняться температура или возникнуть одышка. Но эти вещи являются симптомами простуды или гриппа.","With coronavirus they may get a fever and be a bit short of breath too, but these things are also symptoms of a cold or flu.",,
"Медсестра Дотти сказала, что самое главное — это мыть руки. Дэйв должен мыть руки не менее двадцати секунд или дважды напевать поздравление с днем рождения.","Nurse Dotty said that washing his hands is the most important thing Dave should do, it should be for at least 20 seconds or singing happy birthday twice through.",,
"Это поможет ему не заразиться коронавирусом. И это способ, которым Дэйв может помочь себе и защитить всех остальных.","This will help to try stop him from getting coronavirus himself, and it's a way that Dave can help to protect everybody else.",,
"Если Дэйву станет плохо, то ему придётся остаться дома. Его семья останется с ним, так что он не будет один.","To be safe if Dave gets poorly he will have to stay at home, but his family would stay with him so he would not be alone.",,
"Если он был рядом с другими заболевшими, тогда ему тоже нужно остаться дома. Дома будет много еды, игр и вещей, которыми можно заняться.","If he's been near others who are poorly then he will stay home then too, there will be plenty of food and lots of games and things to do.",,
"Многие вещи были отменены, и Дэйв не сможет поехать в отпуск, а также он не сможет гулять с друзьями. Им, возможно, придется остаться дома.","Many things have been cancelled and Dave will not be able to go on holiday, also he might not see people he normally does as at home they may need to stay.",,
"Некоторые школы и магазины также закрылись, чтобы люди не собирались в одном месте. Но это на время, чтобы обезопасить людей. Это не будет длится вечно. ","Some schools and shops have also closed to stop lots of people being all together, but just for now to keep people safe; it will not be forever.",,
"У Дэйва есть бабушка, и он знает, что она старенькая. Он обеспокоен тем, что коронавирус более опасен для нее.","Dave has a grandma and he knows she is a little bit old, he is worried because coronavirus is more dangerous for her he has been told.",,
