source,translated,question,answer
Ce que vous devez ﻿savoir ﻿sur le ﻿CORONAVIRUS ﻿ou ﻿COVID-19,BYE À KE MBƆ̀ À DÙKPƐTE DƆ BWƐMI AKUKUHÙŊ,,
,,,
,Cameroon Association for Bible Translation and Literacy,,
,,,
,,,
,,,
                                                  SOMMAIRE,                       FƆ̀ GBÒKO ,,
- Coronavirus - Personnes vulnérables - Symptômes - Transmission du coronavirus - Comment se protéger? - Que faire en cas de contamination? - Définition des mots difficiles,- Dɔ bwɛmi akuku - Wa  dɔ atehùŋ yibe è gbɛhɛ - Bye è yi maŋa dɔ atehùŋ - Pe dɔ atehùŋ yi kpapuhùŋ - Pe ngru yibe e vekɛ drigeyi - Yi ngɛɛ ayibe a tɔ ebɔ a fyegbα dɔhuŋ? ,,
p.2 p.3 p.4 p.5 p.6 p.7 p.8,p.2 p.3 p.4 p.5 p.6 p.8 ,,
Le coronavirus, aussi appelé COVID-19,,
Personne âgée,Wa amɛ̀mɛ̀ wo wa ,,
Personne cardiaque ou souffrant de maladie,Fafami wa  a mate wo dɛ abebe be dɔ efyɔ̀ srὰyi,,
Personnes vulnérables Les personnes de tous âges, y compris les enfants,,
- Fièvre - Fatigue,-dɔ ŋwαchi akuku  -vwo kpedri,,
- Toux sèche - Douleurs musculaires,-efyɔ a vɔvɔ  -wo dɔ akàbra,,
Les symptômes Les symptômes d'une infection au coronavirus ressemblent à ceux de la grippe : fièvre, toux sèche,,
Personne qui tousse,ngru a mate wo dɔ atehùŋ mawo efyɔ avɔvɔ,,
Transmission du coronavirus Le COVID-19 est transmis par des personnes porteuses du virus. Quand un malade tousse ou éternue, il expulse des gouttelettes par le nez ou la bouche. Si une personne respire ces gouttelettes,,
Comment se protéger ?,Pe ngru yibe e vekɛ drigeyi:,,
1. Eviter de se toucher les yeux, le nez,,
2. Se laver souvent les mains à l'eau courante et au savon. Ensuite les sécher avec une serviette propre.,2. Yi chùbate bwo mɔ wo suu bafɔ zɔ achàchà.,,
3. Tousser et éternuer dans le creux de son bras.,3. Yi ŋyi  pɔ e ŋyi nyihùŋ a bɛ̀ bu woyi.,,
4. Eviter de manger de la viande crue et de toucher des animaux vivants.,4. Tete yi shi vè amɔrɔ mu wo ke yi dùkpɛbàte bushα e yi vè bye mu.,,
5. Garder une distance d'au moins un mètre avec une personne qui tousse ou qui éternue.,5. Te kpate wo ngrù e fyɔbàte mɔ hùŋ. ,,
6. Eviter de se serrer la main. Se saluer par un signe de tête ou une salutation verbale.,6. Tete yi ŋadà ngrù bwo mù,,
7. Eviter les rassemblements.,7. Tete yi gbokò kasɛ mɔ wo wa fabe mu.,,
8. Limiter ses déplacements.,8. Shi bre nzo. ,,
9. Se tenir informé et vérifier la source de ses informations.,9. Yi bapɔ bye sɔbe bɛ a lɛ chèfye chyα. ,,
Que faire en cas de contamination ? Si vous présentez des symptômes : - Evitez les contacts avec d'autres personnes. - Restez à domicile. - Appelez le 1510 et suivez les consignes des médecins. Autres numéros possibles :,Yi ngɛɛ ayibe a tɔ ebɔ a fyegbαdɔhuŋ?  Be bye atehɛ le maŋa: - Tete yi gboko ndà wo wa mu.  - Shi tα ebɔ mbri. - Bye achikɛte bu dɔntà yi ya ebɔ mbrihùŋ:  1510. Tilili a yibe a bepɔhùŋ:,,
699 279 622 675 308 373 698 423 929 655 728 884 670 713 979,699 279 622 675 308 373 698 423 929 655 728 884 670 713 979,,
699 933 725 677 429 357 699 986 740 676 466 797 670 113 761,699 933 725 677 429 357 699 986 740 676 466 797 670 113 761,,
A ce jour, il n'existe aucun médicament capable de guérir du COVID-19 mais les autorités continuent les recherches pour trouver un traitement adapté. Chacun doit être responsable et adopter les bons gestes pour se protéger et protéger son entourage.,,
Définition des mots difficiles  Asthme : maladie respiratoire chronique Consignes : ordres, recommandations Diabète : maladie qui se caractérise par un taux de sucre trop élevé dans le sang Ecoulement nasal : avoir le nez qui coule Etre contaminé : être atteint par la maladie Grippe : maladie,,
,,,
Ce que vous devez ﻿savoir ﻿sur le ﻿CORONAVIRUS ﻿ou ﻿COVID-19    Ce que vous devez ﻿savoir ﻿sur le ﻿CORONAVIRUS ﻿ou ﻿COVID-19                                                         SOMMAIRE - Coronavirus - Personnes vulnérables - Symptômes - Transmission du coronavirus - Comment se protéger? - Que faire en cas de contamination? - Définition des mots difficiles    p.2 p.3 p.4 p.5 p.6 p.7 p.8 Le coronavirus, aussi appelé COVID-19,,
